券種,組み合わせ,配当,人気
単勝,13,310,2
複勝,13,140,2
複勝,6,140,1
複勝,5,1350,13
枠連,3-7,520,1
馬連,6-13,530,1
ワイド,6-13,280,1
ワイド,5-13,5130,43
ワイド,5-6,5390,45
馬単,13-6,1150,2
3連複,5-6-13,18800,58
3連単,13-6-5,56240,166
