着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,2,2,ジーククローネ,セ5,60.0,草野,3:01.7,,2,3.1,13.2,美浦宮田,446(-4)
2,5,5,ニシノパプルブリリ,牝5,58.0,伴,3:01.9,1.1/4,9,38.7,13.2,美浦加藤和,490(+8)
3,7,7,テイエムエメラルド,牝7,58.0,小野寺,3:02.3,2.1/2,4,12.2,13.3,栗東小椋,460(-10)
4,8,9,シャンドゥレール,セ5,60.0,上野,3:02.6,1.1/2,8,23.9,13.3,美浦国枝,494(-6)
5,1,1,リレーションシップ,牡8,60.0,小牧加,3:02.9,1.3/4,3,6.0,13.3,栗東斉藤崇,522(+6)
6,3,3,ブラビオ,牡7,60.0,森一,3:03.0,1/2,5,12.5,13.3,栗東緒方,476(+12)
7,7,8,モントライゼ,牡7,60.0,高田,3:03.1,1,1,2.5,13.3,栗東松永幹,522(-4)
8,4,4,テンメジャーガール,牝6,58.0,難波,3:03.6,2.1/2,6,12.7,13.4,栗東高柳大,512(+8)
9,8,10,エターナリー,牡8,60.0,石神深,3:03.9,2,7,19.7,13.4,美浦池上,472(+4)
10,6,6,メイショウコホク,セ8,60.0,黒岩,3:06.2,大,10,111.3,13.5,栗東笹田,480(-22)
