着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,1,2,フリッカージャブ,牡3,55.0,松山,1:07.7,,1,2.1,34.8,栗東西園翔,490(+4)
2,8,18,インブロリオ,牝3,53.0,川田,1:08.1,2.1/2,2,4.3,34.9,栗東吉村,474(+4)
3,8,17,ロードマイライフ,牡4,58.0,松若,1:08.2,クビ,8,29.0,34.7,栗東杉山晴,496(-8)
4,6,11,サンドロナイト,牝4,56.0,北村友,1:08.3,3/4,10,33.1,34.2,栗東茶木,458(+2)
5,7,14,スリールミニョン,牝3,53.0,永島,1:08.3,クビ,3,7.2,34.5,栗東高橋康,452(+4)
6,5,10,ディアドコス,牡5,58.0,小沢,1:08.7,2,11,35.1,34.9,栗東羽月,480(-6)
7,2,4,メイショウコギク,牝5,56.0,亀田,1:08.7,ハナ,14,82.4,34.6,栗東石橋,458(-4)
8,8,16,システムリブート,牡5,58.0,高杉,1:08.7,アタマ,5,18.1,35.3,栗東佐藤悠,544(0)
9,1,1,ヒーローインチーフ,セ4,58.0,西塚,1:08.8,アタマ,6,20.8,34.0,栗東吉田,450(+2)
10,4,8,アオイレーギーナ,牝3,53.0,幸,1:08.8,クビ,4,13.2,35.4,栗東宮地,492(+8)
11,7,13,キャッスルレイク,牝3,53.0,田口,1:08.8,アタマ,7,22.1,35.1,栗東松下,462(0)
12,7,15,ベンガン,牡8,58.0,国分優,1:08.8,アタマ,16,111.0,34.9,栗東千田,480(+8)
13,6,12,トーホウフランゴ,牝5,56.0,酒井,1:08.8,ハナ,15,92.5,35.2,栗東高橋康,448(+8)
14,5,9,テーオースパロー,牡6,58.0,吉村,1:08.8,ハナ,12,71.3,35.2,栗東清水久,492(-2)
15,3,5,タガノスペルノヴァ,牡7,58.0,川須,1:08.9,1/2,17,120.4,34.5,栗東中尾,424(-10)
16,2,3,サトノプリエール,牝6,56.0,団野,1:09.1,1,9,31.8,35.0,栗東斉藤崇,502(+24)
17,4,7,インテンソ,セ5,58.0,泉谷,1:09.3,1.1/2,18,167.9,36.2,栗東松永幹,482(-10)
18,3,6,ガリレイ,セ8,58.0,角田和,1:09.4,1/2,13,77.2,36.1,栗東高橋亮,518(+4)
