馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,バグラダス,牡5,ルメー,美浦・嘉藤,差し,7.5,3,5,,35.6,486(0),中山,62,中8週,Y,,3,マジェスティックウォリアー,ディープインパクト,
2,1,コパノパサディナ B,牡5,長浜,美浦・上原博,差し,270.4,13,15,,37.5,540(+16),中山,125,中17週,Y,,2,コパノリッキー,アグネスデジタル,
3,2,ロードヴァレンチ,セ6,木幡巧,美浦・中舘,,32.4,7,6,,36.7,492(+4),東京,97,中13週,Y,,3,エスポワールシチー,アルカセット,
4,2,アスクドゥラメンテ B,牡6,石橋脩,栗東・藤原,差し,261.5,12,9,,37.0,534(+4),阪神,49,中6週,Y,,3,ドゥラメンテ,Proud Citizen,
5,3,ハギノアトラス,セ9,柴田大,栗東・宮地,差し,564.8,15,10,,38.5,482(+6),福島,42,中5週,Y,,3,クロフネ,アドマイヤムーン,
6,3,アルムブラーヴ B,牡6,内田博,栗東・鈴木孝,追込,85.6,10,6,,35.6,502(+4),阪神,70,中9週,Y,,3,ブラックタイド,キングカメハメハ,
7,4,ジャスパーゴールド B,セ7,菅原明,栗東・森秀,先行,64.1,9,8,,37.0,466(+4),中山,62,中8週,Y,,3,Khozan,Put It Back,
8,4,フルム,牡6,水口,栗東・浜田,差し,13.4,5,4,,36.2,492(0),阪神,70,中9週,Y,,3,シニスターミニスター,ドリームジャーニー,
9,5,エクロジャイト B,セ5,,栗東・福永,差し,272.4,14,11,,38.1,500(-24),京都,174,中24週,Y,,3,ヘニーヒューズ,キングカメハメハ,
10,5,ナスティウェザー,牡4,横山武,美浦・加藤征,先行,31.7,6,6,,36.7,468(0),中京,133,中18週,Y,,3,パイロ,ディープスカイ,
11,6,コパノニコルソン,牡6,松岡,栗東・宮,追込,208.2,11,15,,39.2,534(-2),中山,55,中7週,Y,,3,コパノリッキー,クロフネ,
12,6,インユアパレス,牡4,戸崎圭,栗東・須貝,差し,9.2,4,2,,34.9,482(+2),京都,28,中3週,Y,,3,パレスマリス,ディープインパクト,
13,7,コンクイスタ,セ5,北村宏,栗東・吉岡,先行,6.3,2,2,,37.1,488(-2),阪神,49,中6週,Y,,3,ロードカナロア,Pivotal,
14,7,ニシノスーベニア,牡6,大野,美浦・上原博,差し,54.6,8,13,,33.6,528(-6),東京,230,中32週,Y,Y,3,ハービンジャー,アグネスタキオン,
15,8,ビダーヤ,牡4,レーン,栗東・矢作,差し,1.5,1,1,,35.0,494(+8),東京,28,中3週,Y,,3,リアルスティール,シングスピール,
16,8,カルリーノ B,セ9,野中,美浦・矢嶋,差し,569.0,16,8,,34.0,504(-4),新潟,301,中42週,Y,Y,3,マツリダゴッホ,ショウナンカンプ,
