着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,7,8,ネブラディスク,牡4,57.0,川田,1:46.2,,1,1.7,33.6,栗東福永,448(+8)
2,1,1,ジーティーマン,牡4,57.0,西村淳,1:46.7,3,3,5.5,33.8,栗東小栗,506(+4)
3,6,7,ホウオウトランプ,牡5,58.0,団野,1:46.9,3/4,4,8.2,34.6,栗東池江,526(-2)
4,5,5,サタデーサンライズ,牝4,55.0,ルメー,1:47.1,1.1/4,2,4.0,34.3,栗東石坂,436(-8)
5,2,2,バガン,牡8,58.0,高杉,1:47.3,1.1/4,7,64.9,34.6,栗東宮地,480(-4)
6,8,11,リカントロポ,牡4,57.0,田口,1:47.3,クビ,6,30.8,34.6,栗東梅田,494(+16)
7,3,3,バセリーナ,牡4,57.0,国分優,1:47.4,クビ,10,232.1,34.4,美浦松山,470(0)
8,4,4,トーホウガレオン,牡6,58.0,菱田,1:47.5,3/4,9,169.1,35.0,栗東谷,528(-2)
9,7,9,マイネルフルムーン,牡4,57.0,幸,1:47.6,クビ,5,19.7,34.4,栗東吉田,470(+2)
10,8,10,タガノカイ,牡8,58.0,古川吉,1:47.8,1.1/2,8,107.0,34.8,栗東宮,516(+8)
11,6,6,コスタデラルス,牡4,57.0,森田,1:49.3,9,11,518.5,36.0,美浦和田雄,442(+2)
