券種,組み合わせ,配当,人気
単勝,5,8260,8
複勝,5,810,8
複勝,7,260,6
複勝,4,110,1
馬連,5-7,29400,26
ワイド,5-7,5090,26
ワイド,4-5,1050,13
ワイド,4-7,360,4
馬単,5-7,112860,54
3連複,4-5-7,10340,26
3連単,5-7-4,272740,235
