券種,組み合わせ,配当,人気
単勝,1,270,1
複勝,1,130,1
複勝,9,220,5
複勝,5,330,6
枠連,1-8,580,2
馬連,1-9,780,4
ワイド,1-9,350,4
ワイド,1-5,980,11
ワイド,5-9,1830,18
馬単,1-9,1190,3
3連複,1-5-9,5460,17
3連単,1-9-5,16800,59
