券種,組み合わせ,配当,人気
単勝,2,720,4
複勝,2,300,5
複勝,14,210,3
複勝,15,700,10
枠連,1-7,1750,6
馬連,2-14,2210,8
ワイド,2-14,830,8
ワイド,2-15,2590,35
ワイド,14-15,2110,27
馬単,2-14,3890,14
3連複,2-14-15,14220,54
3連単,2-14-15,71150,234
