着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,4,7,ジョウショーホープ,牡4,56.0,西村淳,1:20.4,,2,4.3,33.6,栗東新谷,478(+2)
2,3,5,ビヨンドザヴァレー,牝4,55.0,松山,1:20.4,ハナ,1,3.4,33.9,栗東橋口,468(+10)
3,7,14,ピピオラ,牝4,52.0,田口,1:20.4,クビ,6,13.8,33.3,栗東武幸,466(+2)
4,5,9,トーホウディアス,牡6,57.0,和田竜,1:20.6,1.1/4,7,18.1,33.5,栗東小栗,458(-12)
5,8,17,ブランデーロック,牡5,54.0,原,1:20.6,ハナ,16,107.7,33.1,美浦青木,468(-8)
6,8,16,ルージュラテール,牝5,55.0,坂井,1:20.7,クビ,4,7.4,33.1,栗東矢作,508(+12)
7,5,10,ビアイ,牝7,53.0,国分優,1:20.7,クビ,15,106.1,34.0,栗東畑端,524(+4)
8,8,15,エンヤラヴフェイス,牡3,54.0,幸,1:20.8,クビ,3,6.7,33.1,栗東森田,490(0)
9,1,1,シャークスポット,牡6,55.0,松若,1:20.9,1,11,43.0,33.8,栗東高柳大,464(+2)
10,7,13,チュウワノキセキ,セ7,55.0,西塚,1:20.9,アタマ,17,172.0,33.5,栗東大久保,478(0)
11,2,4,ダルエスサラーム,牝4,53.0,Mデム,1:21.0,クビ,12,45.4,33.7,栗東高野,458(-4)
12,1,2,ショウナンアレス,牡6,56.0,池添,1:21.0,クビ,8,30.1,34.0,栗東新谷,526(-2)
13,2,3,レッドラマンシュ,牡5,54.0,荻野極,1:21.0,ハナ,9,32.4,34.2,栗東庄野,480(-4)
14,6,11,アスクビギンアゲン,牡5,55.0,岩田望,1:21.1,3/4,5,8.3,33.7,栗東梅田,568(+4)
15,4,8,インヒズアイズ,牝4,53.0,永島,1:21.2,クビ,13,51.5,34.4,栗東矢作,488(+10)
16,6,12,ダノンミカエル,牝4,53.0,横山典,1:21.2,アタマ,10,37.3,34.7,栗東安田,418(0)
17,3,6,ヒルノローザンヌ,牝5,54.0,泉谷,1:21.3,クビ,14,60.7,33.7,栗東西村,490(+6)
