馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,シンゼンカガ,牡3,武豊,栗東・荒川,先行,19.1,4,4,,37.3,446(-2),函館,14,中1週,Y,,3,トーセンラー,Smart Strike,
2,2,サクラファレル,牡3,キング,美浦・堀,,2.3,1,1,3歳未勝利,34.7,506(-2),東京,27,中3週,Y,,3,サートゥルナーリア,シンボリクリスエス,
3,3,インパクトシー,牡3,横山武,美浦・大竹,先行,2.5,2,3,,35.0,526(0),福島,20,中2週,Y,,3,フィエールマン,ダノンシャンティ,
4,3,ヴィーナスバブル,牝3,舟山,栗東・東田,差し,146.4,13,9,3歳以上1勝クラス,36.1,440(+6),函館,21,中2週,Y,,3,ダノンバラード,ハーツクライ,
5,4,ツーエムクロノス,牡3,松本,栗東・本田,逃げ,38.5,9,7,,34.9,508(+2),京都,84,中11週,Y,,3,ノーブルミッション,シングスピール,
6,4,サトノブリジャール,牡3,佐々木,栗東・友道,差し,7.3,3,5,,34.7,464(0),阪神,126,中17週,Y,,3,エピファネイア,ディープインパクト,
7,5,ウインポセイドン B,牡3,丹内,栗東・奥村豊,差し,34.9,8,1,3歳未勝利,34.9,464(+2),福島,83,中11週,Y,,3,ゴールドシップ,ボストンハーバー,
8,5,ソルトブリーズ,牡4,松岡,美浦・田中剛,先行,22.8,6,3,3歳以上1勝クラス,34.7,456(+8),福島,20,中2週,Y,,3,アドマイヤムーン,Street Cry,
9,6,ゴーゴータカシ,牡3,古川吉,美浦・武井,差し,23.0,7,5,3歳以上1勝クラス,35.6,484(+6),函館,21,中2週,Y,,3,モーリス,ハーツクライ,
10,6,ラウダブル,牡4,鮫島駿,栗東・池江,差し,116.8,12,15,4歳以上1勝クラス,37.5,514(+2),福島,90,中12週,Y,,3,キズナ,Acclamation,
11,7,サクラアドリア,牡3,横山和,美浦・尾関,差し,21.7,5,1,3歳未勝利,36.0,494(+4),函館,20,中2週,Y,,3,イスラボニータ,マンハッタンカフェ,
12,7,スペシャルバニー,牝3,斎藤,美浦・田村,差し,57.8,11,1,3歳未勝利,35.1,404(0),函館,14,中1週,Y,,3,バゴ,ディープインパクト,
13,8,エリム,牝5,原田和,美浦・上原博,差し,376.3,14,11,3歳以上1勝クラス,35.1,444(-12),函館,6,連闘,Y,,3,ダイワメジャー,Kalatos,
14,8,サンウリエル,牡4,浜中,栗東・宮本,差し,55.5,10,10,,35.6,478(-2),函館,7,連闘,Y,,3,ディーマジェスティ,アドマイヤムーン,
