コーナー,通過順
1コーナー,"14(10,12)(6,7)(1,2)3-9-(4,8)-(5,13)-11"
2コーナー,"(*14,10)(6,12)(1,7)2,3,9,8-4-(5,13)-11"
3コーナー,"(*14,10)12(6,7)2(1,3,8)9,5(4,13)11"
4コーナー,"(*14,10)12(6,7)2(1,3)(9,8)5(4,13,11)"
