馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,シルブロン,牡6,武豊,美浦・稲垣,差し,11.6,6,6,,37.3,488(-16),中山,224,中31週,Y,Y,3,トーセンジョーダン,サンデーサイレンス,
2,2,ディナースタ,牡5,横山和,栗東・辻野,先行,13.1,7,10,,37.4,470(-2),札幌,29,中3週,Y,,3,ドゥラメンテ,Unbridled's Song,
3,3,マイネルファンロン,牡9,丹内,美浦・手塚,差し,88.4,13,14,,35.5,472(-18),福島,140,中19週,Y,,3,ステイゴールド,ロージズインメイ,
4,3,ショウナンバシット B,牡4,佐々木,栗東・須貝,差し,4.1,2,1,,35.4,502(+4),札幌,29,中3週,Y,,3,シルバーステート,Medaglia d'Oro,
5,4,ゴールデンスナップ,牝4,浜中,栗東・田中克,差し,3.7,1,5,,35.3,466(+14),阪神,168,中23週,Y,,3,ゴールドシップ,タニノギムレット,
6,4,プラチナトレジャー,牡6,永野,美浦・国枝,差し,14.3,8,5,,35.2,478(-2),札幌,29,中3週,Y,,3,キングカメハメハ,クロフネ,
7,5,サトノエルドール B,牡8,鮫島駿,美浦・国枝,差し,31.8,11,4,,35.0,472(-2),札幌,29,中3週,Y,,3,ディープインパクト,ファスリエフ,
8,5,ブレイヴロッカー,牡4,富田,栗東・本田,差し,6.6,3,9,,34.0,462(+4),新潟,119,中16週,Y,,3,ドゥラメンテ,Elusive City,
9,6,イヤサカ,牝6,小林凌,美浦・天間,,128.6,14,13,,38.8,498(+10),新潟,315,中44週,Y,Y,3,アイルハヴアナザー,Cozzene,
10,6,セイウンプラチナ,牡5,大野,美浦・千葉,,30.0,10,14,,38.4,488(-10),福島,56,中7週,Y,,3,ミッキーアイル,エリシオ,
11,7,ハヤヤッコ B,牡8,北村友,美浦・国枝,差し,11.4,5,12,,35.5,482(-2),函館,49,中6週,Y,,3,キングカメハメハ,クロフネ,
12,7,マカオンドール,牡6,横山武,栗東・今野,差し,20.9,9,6,,35.9,498(-2),札幌,29,中3週,Y,,3,ゴールドシップ,Darshaan,
13,8,テンカハル,牡6,藤岡佑,栗東・矢作,差し,50.3,12,4,,38.2,514(+10),盛岡,48,中6週,,,2,キングカメハメハ,Awesome Again,
14,8,エリカヴァレリア,牝6,菱田,美浦・久保田,差し,7.9,4,1,,33.8,472(0),東京,85,中11週,Y,,3,オルフェーヴル,Kalatos,
