馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,モズシューター,牡3,Ｍデム,栗東・飯田,,34.8,8,,,,480(0),,,,,,,モズアスコット,クロフネ,,
2,1,クリップクロップ,牝3,永島,栗東・村山,,58.8,13,,,,454(0),,,,,,,サトノダイヤモンド,シンボリクリスエス,,
3,2,ピノルージュ,牝3,井上,美浦・上原佑,,72.3,14,,,,458(0),,,,,,,ドレフォン,ハーツクライ,,
4,2,アルクドラ,牝3,田口,栗東・石坂,,94.0,17,,,,470(0),,,,,,,アルアイン,ハービンジャー,,
5,3,キャトルエピス,牝3,岩田康,美浦・栗田,,3.4,1,,,,446(0),,,,,,,キズナ,Sageburg,,
6,3,モルビド,牝3,川田,栗東・中内田,,5.5,4,,,,402(0),,,,,,,ブリックスアンドモルタル,ディープインパクト,,
7,4,セナスタイル,牝3,坂井,栗東・安田,,5.1,3,,,,438(0),,,,,,,Sottsass,ハーツクライ,,
8,4,パープルティアラ,牝3,酒井,栗東・渡辺,,24.3,6,,,,442(0),,,,,,,ルーラーシップ,ディープインパクト,,
9,5,サンタンカ,牡3,泉谷,栗東・千田,,85.2,16,,,,514(0),,,,,,,モーリス,コマンズ,,
10,5,シェーラ,牝3,鮫島駿,栗東・牧田,,54.1,12,,,,400(0),,,,,,,フィエールマン,クロフネ,,
11,6,ヴァンガルダ,牝3,団野,栗東・奥村豊,,38.7,10,,,,426(0),,,,,,,ハービンジャー,ダイワメジャー,,
12,6,ランヴェルスマン,牡3,Ａルメ,栗東・斉藤崇,,22.7,5,,,,502(0),,,,,,,ロードカナロア,クロフネ,,
13,7,レッドアトラーニ,牡3,武豊,美浦・国枝,,3.6,2,,,,494(0),,,,,,,エピファネイア,ディープインパクト,,
14,7,シャヴィット,牝3,小沢,栗東・小椋,,37.4,9,,,,482(0),,,,,,,ミッキーロケット,ハーツクライ,,
15,7,ノーブルグレイド,牝3,高倉,栗東・宮本,,51.4,11,,,,472(0),,,,,,,エピファネイア,ジャングルポケット,,
16,8,サダルメリク,牝3,,栗東・今野,,32.8,7,,,,458(0),,,,,,,モーリス,ネオユニヴァース,,
17,8,マッセダムール,牝3,菱田,栗東・橋口,,176.3,18,,,,422(0),,,,,,,レイデオロ,Pure Prize,,
18,8,ケンエージェント,牡3,古川吉,栗東・千田,,72.7,15,,,,454(0),,,,,,,ディスクリートキャット,ブラックタイド,,
