コーナー,通過順
1コーナー,
2コーナー,
3コーナー,"1-(2,4,12)14(3,7,11,15)17(8,16,9)(5,10,18)=136"
4コーナー,"1-4(2,12,14)(3,11,15)(7,17)8(16,9)(5,10,18)=136"
