馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,レッドミラージュ,牝5,戸崎圭,美浦・栗田,差し,23.7,9,8,,34.3,438(-2),中京,168,中23週,Y,,3,キングカメハメハ,ディープインパクト,,
2,2,ダンツエスプリ,牡5,藤懸,栗東・本田,追込,158.8,11,5,,33.1,492(0),京都,14,中1週,Y,,3,ゴールドシップ,アグネスデジタル,,
3,3,レヴォルタード,牡4,岩田望,美浦・手塚,先行,18.4,8,3,,33.6,516(+4),阪神,50,中6週,Y,,3,エピファネイア,ゼンノロブロイ,,
4,4,コスタレイ,牝4,ルメー,美浦・池上,差し,2.2,1,3,,34.4,480(+8),中山,42,中5週,Y,,3,ドゥラメンテ,Tizway,,
5,5,ダノンターキッシュ,牡6,モレイ,栗東・寺島,差し,4.2,2,2,,33.6,458(+2),阪神,50,中6週,Y,,3,ルーラーシップ,Sinndar,,
6,6,オウケンボルト,牡5,横山和,美浦・土田,,14.1,6,2,,34.9,444(-6),東京,28,中3週,Y,,3,フェノーメノ,オウケンブルースリ,,
7,6,ロードプレイヤー,牡4,丹内,美浦・尾形,差し,53.4,10,5,4歳以上2勝クラス,34.5,452(0),東京,21,中2週,Y,,3,グレーターロンドン,タニノギムレット,,
8,7,ホウオウプレミア,牡5,岩田康,美浦・奥村武,差し,16.4,7,6,4歳以上2勝クラス,34.0,484(-6),中山,57,中7週,Y,,3,ロードカナロア,クロフネ,,
9,7,キャリーハピネス,牡4,鮫島駿,栗東・河嶋,差し,11.9,5,1,4歳以上1勝クラス,34.3,490(-2),阪神,43,中5週,Y,,3,ヤマカツエース,ダンスインザダーク,,
10,8,ファベル,牡5,横山武,栗東・友道,先行,7.4,3,3,,34.9,440(+2),東京,28,中3週,Y,,3,ディープインパクト,Mizzen Mast,,
11,8,アームブランシュ,牡4,吉田豊,美浦・竹内,差し,10.3,4,8,,36.0,468(+6),中京,64,中8週,Y,,3,キズナ,キングカメハメハ,,B
