コーナー,通過順
1コーナー,"4=3,6,1,9,2(7,8)5"
2コーナー,"4=3(1,6)9-2-(7,8)5"
3コーナー,"4(6,9)3(1,2,7)85"
4コーナー,"4(6,9)(3,2)(1,7)85"
