着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,3,4,ブレイクフォース,牡5,58.0,田辺,1:51.5,,2,4.3,37.7,美浦中舘,498(-12)
2,6,9,ホウオウバリスタ,牡5,58.0,戸崎圭,1:51.7,1,4,5.4,38.3,美浦稲垣,526(+4)
3,8,14,ダンテバローズ,牡4,58.0,菅原明,1:52.3,4,1,4.1,39.3,栗東上村,520(0)
4,3,3,グランツアーテム,牡6,58.0,横山和,1:52.4,クビ,9,26.4,38.8,美浦中川,516(+4)
5,6,10,トラモント,セ7,58.0,石川,1:52.5,3/4,7,16.9,38.4,美浦新開,506(+4)
6,4,5,カネトシブルーム,牡5,58.0,吉田豊,1:52.9,2.1/2,8,23.1,40.0,栗東大橋,520(-2)
7,5,7,レッドラパルマ,牡5,58.0,ルメー,1:53.0,1/2,5,6.8,39.8,美浦加藤征,504(+2)
8,7,11,マイネルカーライル,牡4,58.0,丹内,1:53.3,1.1/2,3,5.4,40.2,栗東西園正,518(+2)
9,2,2,ロードバルドル,牡5,58.0,木幡巧,1:53.5,1.1/4,12,134.1,40.1,美浦稲垣,484(-2)
10,7,12,ローズボウル,牡6,58.0,小林勝,1:53.7,3/4,10,51.0,39.6,美浦林,516(-2)
11,5,8,アースライザー,セ7,58.0,原,1:53.8,3/4,13,176.7,40.0,美浦鈴木慎,492(-2)
12,8,13,マイネルクロンヌ,牡7,58.0,石橋脩,1:53.8,ハナ,11,56.4,40.2,美浦青木,510(+4)
13,1,1,ゴッドブルービー,牡4,58.0,津村,1:54.1,1.3/4,6,15.5,41.2,栗東角田,460(0)
14,4,6,レッドエランドール,セ7,58.0,丸田,1:54.9,5,14,180.6,41.5,栗東田中克,492(-4)
