着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,1,1,トロヴァトーレ,牡3,56.0,ルメー,1:33.3,,1,2.3,34.0,美浦鹿戸,488(+8)
2,7,14,フォーチュンタイム,牡3,56.0,モレイ,1:33.6,1.3/4,2,3.3,34.3,栗東吉岡,496(-2)
3,6,12,タシット,牡5,58.0,菅原明,1:33.8,1.1/4,4,11.1,34.7,美浦中川,466(+4)
4,2,4,リッケンバッカー,牡6,58.0,川須,1:33.8,アタマ,8,40.3,34.3,栗東西村,480(-4)
5,5,10,マイネルニコラス,牡5,58.0,柴田大,1:34.0,1.1/4,14,209.8,34.3,美浦畠山,506(0)
6,3,6,ウインスノーライト,牡4,58.0,横山和,1:34.0,ハナ,9,47.1,34.3,栗東杉山晴,486(-12)
7,6,11,センタースリール,牝5,56.0,木幡巧,1:34.0,クビ,11,176.5,35.0,美浦本間,472(0)
8,2,3,コントラポスト,牡4,58.0,田辺,1:34.0,アタマ,3,4.6,34.2,美浦菊沢,462(-8)
9,5,9,レガトゥス,セ6,58.0,北村宏,1:34.1,クビ,10,165.0,34.6,美浦木村,540(+10)
10,8,15,バトルハーデン,牡4,58.0,戸崎圭,1:34.3,1.1/4,6,29.5,34.4,栗東矢作,526(+12)
11,4,7,サンクフィーユ,牝5,56.0,三浦,1:34.5,1.1/4,5,12.1,34.6,栗東中内田,472(+6)
12,1,2,エンヤラヴフェイス,牡3,56.0,佐々木,1:34.5,クビ,7,34.9,35.1,栗東森田,500(+10)
13,4,8,ドグマ,牡5,58.0,石橋脩,1:34.6,3/4,13,207.1,34.3,美浦上原佑,484(-16)
14,3,5,シャイニングフジ,牝6,56.0,藤田菜,1:34.8,1.1/4,12,204.4,34.2,栗東笹田,506(+16)
15,8,16,ブランデーロック,牡5,58.0,原,1:35.4,3.1/2,15,326.7,36.0,美浦青木,476(+8)
取消,7,13,リバートゥルー,牝4,56.0,吉田豊,,,,,,美浦久保田,
