着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,1,1,スタニングスター,牝4,56.0,佐々木,1:35.1,,9,39.8,33.7,美浦田村,444(+4)
2,6,9,ゴルトファルベン,牡6,58.0,松本,1:35.2,クビ,7,12.3,33.6,栗東吉村,510(+2)
3,3,3,リュミエールノワル,牡4,58.0,石橋脩,1:35.3,3/4,11,58.4,34.0,美浦上原佑,466(-6)
4,4,5,フラリオナ,牝5,56.0,亀田,1:35.4,クビ,8,25.6,33.3,栗東平田,428(+2)
5,7,12,グラヴィテ,牝5,56.0,丸山,1:35.4,ハナ,3,6.5,34.3,栗東鮫島,484(+2)
6,3,4,アップストローク,セ4,58.0,角田和,1:35.4,アタマ,1,3.3,33.9,美浦杉浦,450(0)
7,8,14,シゲルイワイザケ,牝4,56.0,斎藤,1:35.5,1/2,4,6.6,34.2,栗東渡辺,490(-20)
8,8,13,クレイジーリッチ,牡5,58.0,山田,1:35.5,クビ,14,402.2,34.7,美浦小手川,502(-4)
9,6,10,チェンジザワールド,牡4,58.0,富田,1:35.5,ハナ,6,9.1,34.1,栗東小栗,494(-14)
10,5,8,アパショナード,牡4,58.0,鷲頭,1:35.5,ハナ,5,8.1,34.3,栗東千田,430(0)
11,2,2,オーダーナチュラル,牡4,58.0,菱田,1:35.6,クビ,2,4.6,34.2,栗東高橋亮,454(+4)
12,7,11,スノーハレーション,牝5,56.0,柴田大,1:35.6,クビ,12,81.4,34.0,美浦金成,430(0)
13,4,6,タイガーリリー,牝5,56.0,黛,1:36.1,3,10,49.1,34.6,美浦尾関,456(-6)
14,5,7,シエラプリンセサ,牝4,56.0,水沼,1:37.2,7,13,121.6,36.2,美浦上原博,454(+14)
