着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,3,3,ヨヒーン,牝4,56.0,鮫島駿,2:00.1,,3,6.0,35.0,栗東杉山晴,472(+10)
2,2,2,ラブリーリディア,牝4,56.0,小沢,2:00.1,ハナ,8,14.8,34.8,栗東中内田,456(+2)
3,7,8,バルティカ,牡4,58.0,北村友,2:00.3,1.1/2,4,8.2,35.3,栗東高橋亮,462(+12)
4,4,4,ウィルサヴァイブ,牝4,56.0,横山武,2:00.4,1/2,2,4.1,35.7,栗東須貝,444(-4)
5,6,6,ロードマンハイム,セ6,58.0,岩田康,2:00.4,ハナ,5,9.7,35.4,栗東友道,516(+2)
6,8,10,アメジストブラック,牡7,58.0,舟山,2:00.7,1.1/2,9,20.1,35.4,栗東小椋,530(+2)
7,6,7,レイヤードレッド,牡4,58.0,長浜,2:00.8,1/2,6,12.5,35.6,美浦手塚久,490(+6)
8,1,1,ハートメテオ,牝4,56.0,岩田望,2:01.0,1.1/2,1,3.1,35.7,栗東笹田,450(-2)
9,8,11,ドッビアーコ,セ5,58.0,古川吉,2:01.1,1/2,10,37.6,35.7,栗東奥村豊,564(+10)
10,7,9,ウインアクトゥール,牡5,58.0,丹内,2:01.1,クビ,7,13.8,36.2,美浦栗田,444(0)
11,5,5,リッチブラック,牡7,58.0,斎藤,2:01.1,アタマ,11,134.9,35.5,栗東西村,470(+6)
