コーナー,通過順
1コーナー,"3,2(4,8)(1,5,9)-6-(10,7)"
2コーナー,"3,2(4,8)(1,9)(6,5)-7,10"
3コーナー,"3(1,2,8)4(6,9)5(10,7)"
4コーナー,"3(8,9)1(6,5)(10,4)7-2"
