馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,イフェイオン,牝5,北村友,栗東・杉山佳,先行,18.5,9,8,,34.0,498(0),京都,63,中8週,Y,,3,エピファネイア,ゼンノロブロイ,
2,1,ロンドンプラン,牡6,荻野琢,栗東・宮本,差し,56.6,14,7,,33.0,530(+16),阪神,85,中11週,Y,,3,グレーターロンドン,アフリート,
3,2,レッドシュヴェルト,牡6,菱田,美浦・尾関,追込,14.4,8,7,,32.9,472(-4),中山,57,中7週,Y,,3,レッドファルクス,Grand Slam,
4,2,テイエムスパーダ,牝7,斎藤,栗東・小椋,,8.8,3,17,,34.9,496(-2),京都,105,中14週,Y,,2,レッドスパーダ,アドマイヤコジーン,
5,3,マイネルジェロディ,牡8,国分優,美浦・室井,差し,106.9,16,11,,34.8,484(-8),小倉,28,中3週,Y,,3,スクリーンヒーロー,ロージズインメイ,
6,3,ウインモナーク B,牡7,松岡,美浦・奥平,差し,24.5,10,16,,34.0,502(-8),中山,57,中7週,Y,,3,ビッグアーサー,アドマイヤジャパン,
7,4,カルチャーデイ,牝5,酒井,栗東・四位,,3.3,1,16,,38.9,436(-8),中山,91,中12週,Y,,3,ファインニードル,マイネルラヴ,
8,4,アスクワンタイム B,牡5,西塚,栗東・梅田,追込,6.7,2,2,,33.5,462(+4),小倉,28,中3週,Y,,3,ロードカナロア,ディープインパクト,
9,5,ジョーメッドヴィン,牡5,鮫島駿,栗東・清水久,差し,10.0,5,1,,34.1,530(+10),小倉,28,中3週,Y,,3,ドレフォン,キングヘイロー,
10,5,ガロンヌ B,牡5,小沢,栗東・上村,差し,32.6,12,18,,35.2,476(+8),東京,119,中16週,Y,,3,モーリス,ハーツクライ,
11,6,メイショウソラフネ,牡7,高杉,栗東・石橋,差し,12.2,7,18,,35.7,452(-6),阪神,22,中2週,Y,,3,モーリス,マンハッタンカフェ,
12,6,タマモブラックタイ,牡6,,栗東・角田,先行,27.8,11,8,,34.4,534(+2),小倉,28,中3週,Y,,3,デクラレーションオブウォー,ブラックタイド,
13,7,グランテスト,牝6,田口,栗東・今野,差し,8.8,4,5,,33.4,482(0),京都,63,中8週,Y,,3,ロードカナロア,シンボリクリスエス,
14,7,プルパレイ,セ7,田山,栗東・須貝,先行,46.0,13,3,,34.2,498(+2),小倉,28,中3週,Y,,3,イスラボニータ,Fusaichi Pegasus,
15,8,ソウテン B,牡7,吉村,栗東・斉藤崇,差し,10.1,6,10,,34.1,534(-2),京都,63,中8週,Y,,3,ロードカナロア,Dubawi,
16,8,ステークホルダー B,牡6,富田,美浦・斎藤誠,差し,60.7,15,12,,36.0,464(+6),福島,246,中34週,Y,Y,3,ハービンジャー,アドマイヤムーン,
