馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,ワイドカクゲン,牡2,,栗東・杉山佳,,62.8,9,,,,474(0),,,,,,,ビッグアーサー,ハービンジャー,,
2,2,コラルリーフ,牝2,,栗東・佐藤悠,,4.6,2,,,,462(0),,,,,,,ビッグアーサー,ベルシャザール,,
3,3,スターアニス,牝2,松山,栗東・高野,,5.7,3,,,,486(0),,,,,,,ドレフォン,ダイワメジャー,,
4,4,ゼロヴィジビリティ,牡2,坂井,栗東・寺島,,1.7,1,,,,476(0),,,,,,,ディスクリートキャット,スクリーンヒーロー,,
5,5,カセノコンコルド,牡2,田口,栗東・中尾,,95.2,10,,,,442(0),,,,,,,リアルスティール,タニノギムレット,,
6,6,ゼンノスタニング,牡2,Ｍデム,栗東・武幸,,29.7,6,,,,452(0),,,,,,,シルバーステート,Frankel,,
7,7,ナムラライラック,牝2,松若,栗東・畑端,,48.7,8,,,,398(0),,,,,,,ダノンスマッシュ,トーセンホマレボシ,,
8,7,ゴーゴーエイミー,牝2,秋山稔,栗東・東田,,48.7,7,,,,442(0),,,,,,,モーニン,ディープインパクト,,
9,8,タマモイカロス,牡2,高杉,栗東・藤岡,,7.6,4,,,,536(0),,,,,,,デクラレーションオブウォー,ダンスインザダーク,,
10,8,レザーアンドレース,牝2,,栗東・平田,,17.6,5,,,,458(0),,,,,,,マインドユアビスケッツ,ディープインパクト,,
