券種,組み合わせ,配当,人気
単勝,1,1610,6
複勝,1,260,6
複勝,2,110,1
複勝,16,170,3
枠連,1-1,890,5
馬連,1-2,830,4
ワイド,1-2,330,3
ワイド,1-16,1590,16
ワイド,2-16,340,4
馬単,1-2,3670,11
3連複,1-2-16,2200,9
3連単,1-2-16,19390,53
