着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,3,4,リラエンブレム,牡3,57.0,浜中,1:34.6,,3,4.7,35.1,栗東武幸,476(+6)
2,5,8,アルテヴェローチェ,牡3,57.0,川田,1:35.0,2.1/2,1,3.0,35.7,栗東須貝,462(-10)
3,8,15,ウォーターガーベラ,牝3,55.0,団野,1:35.2,1.1/2,14,75.5,35.3,栗東河内,446(0)
4,1,1,マイネルチケット,牡3,57.0,戸崎圭,1:35.2,ハナ,2,4.5,35.5,栗東宮,468(+12)
5,2,2,タイセイカレント,牡3,57.0,武豊,1:35.4,1.1/4,4,8.1,36.3,栗東矢作,480(-6)
6,3,5,ジーティーマン,牡3,57.0,藤岡佑,1:35.8,2.1/2,5,8.8,36.1,栗東小栗,488(+2)
7,2,3,アクルクス,牡3,57.0,幸,1:35.9,1/2,15,176.9,36.6,栗東池添,472(0)
8,7,12,ラージギャラリー,牝3,55.0,坂井瑠,1:36.1,1,10,51.4,37.3,栗東高橋亮,470(0)
9,4,7,オンザムーブ,牡3,57.0,Mデム,1:36.1,クビ,12,68.3,36.5,栗東矢作,502(-2)
10,5,9,リカントロポ,牡3,57.0,菱田,1:36.2,1,11,64.1,36.1,栗東梅田,474(+14)
11,6,10,ゴールデンカイト,牡3,57.0,Aルメ,1:36.3,1/2,9,46.2,37.0,栗東中内田,476(+4)
12,7,13,レーヴブリリアント,牡3,57.0,松山,1:36.6,1.3/4,6,14.9,37.8,美浦田中博,448(+2)
13,4,6,カラヴァジェスティ,牡3,57.0,池添,1:36.8,1.1/4,7,23.2,36.8,美浦奥村武,464(+12)
14,6,11,メイショウツヨキ,牡3,57.0,北村友,1:38.1,8,13,73.1,38.9,栗東飯田,472(+14)
15,8,14,アーリントンロウ,牡3,57.0,西村淳,1:38.2,3/4,8,24.2,39.1,栗東松下,510(+10)
