券種,組み合わせ,配当,人気
単勝,3,210,1
複勝,3,130,1
複勝,4,240,4
複勝,10,330,6
枠連,2-3,630,2
馬連,3-4,970,3
ワイド,3-4,380,2
ワイド,3-10,580,4
ワイド,4-10,1850,21
馬単,3-4,1300,3
3連複,3-4-10,3650,8
3連単,3-4-10,13150,30
