コーナー,通過順
1コーナー,"9,15,3,5(4,7)13,16(1,8)14,12-6,2,10,11"
2コーナー,"9-15(3,5)(4,7)(13,16)1(8,14)12,6,2,11,10"
3コーナー,"9=(15,3)-5(4,7)(1,13)(8,16)(14,12)(11,6)2-10"
4コーナー,"9-3(15,5)(4,7)13(1,8)(16,12)(14,6)(11,2)10"
