券種,組み合わせ,配当,人気
単勝,16,5360,11
複勝,16,940,11
複勝,7,130,1
複勝,6,220,3
枠連,4-8,2510,11
馬連,7-16,10430,28
ワイド,7-16,3000,28
ワイド,6-16,4380,39
ワイド,6-7,420,2
馬単,16-7,26570,62
3連複,6-7-16,16260,49
3連単,16-7-6,171170,439
