馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,グラヴィテ,牝8,黒岩,栗東・藤野,,24.5,8,7,障害4歳以上未勝利,13.8,496(+8),阪神,69,中9週,Y,,3,ネオユニヴァース,キングカメハメハ,,
2,2,ナチュラルリバー,牡6,高田,栗東・宮地,追込,45.8,11,11,障害4歳以上未勝利,13.8,484(-6),新潟,49,中6週,Y,,3,ルーラーシップ,フレンチデピュティ,,
3,3,ワールドシリーズ,牡5,中村,栗東・秋山,先行,128.1,12,12,4歳以上1勝クラス,35.1,476(+4),福島,62,中8週,Y,,3,No Nay Never,Champs Elysees,,
4,3,バラジ,セ7,小牧加,栗東・井上,先行,3.5,1,7,障害4歳以上未勝利,13.8,498(-4),中山,76,中10週,Y,,3,ヴァンセンヌ,アラジ,,
5,4,ディベルティスマン,牡4,,美浦・菊沢,先行,5.4,4,4,障害4歳以上未勝利,13.4,514(-6),新潟,56,中7週,Y,,3,キズナ,モンジュー,,
6,4,セキテイオー,牡7,金子,美浦・田中剛,差し,9.6,5,4,障害4歳以上未勝利,13.8,482(0),阪神,69,中9週,Y,,3,ロゴタイプ,キングカメハメハ,,
7,5,クロライナ,セ4,五十嵐,美浦・室井,差し,38.3,9,7,障害4歳以上未勝利,13.4,486(-10),新潟,41,中5週,Y,,1,アルアイン,ルーラーシップ,,
8,5,エンジョイドライブ,牡4,難波,栗東・宮本,差し,39.6,10,6,障害4歳以上未勝利,14.0,472(+8),中山,84,中11週,Y,,3,フォーウィールドライブ,キャプテンスティーヴ,,
9,6,キュピドン,牡6,森一,栗東・森秀,先行,5.2,3,2,障害4歳以上未勝利,13.7,512(0),東京,28,中3週,Y,,3,American Pharoah,Cuvee,,
10,6,ブライテストドーン,セ6,小林凌,美浦・田島,差し,129.5,13,10,障害4歳以上未勝利,13.9,516(+8),阪神,69,中9週,Y,,3,マインドユアビスケッツ,ゼンノロブロイ,,
11,7,アスクアットバット,セ4,田村,栗東・加藤公,先行,222.5,14,13,3歳以上1勝クラス,36.5,486(+14),東京,223,中31週,Y,Y,3,カラヴァッジオ,Malibu Moon,,
12,7,オーサムストローク,牡5,草野,美浦・伊藤圭,先行,4.7,2,6,障害4歳以上未勝利,13.4,448(-6),新潟,41,中5週,Y,,3,エピファネイア,Frankel,,
13,8,トラマンダーレ,セ6,坂口,美浦・浅利,差し,11.0,6,12,,34.1,500(-8),東京,55,中7週,Y,,3,ドゥラメンテ,Tapit,,
14,8,フォルガイル,牡5,水沼,美浦・加藤和,先行,18.3,7,4,障害4歳以上未勝利,13.3,446(+6),新潟,41,中5週,Y,,3,レイデオロ,ハーツクライ,,
