コーナー,通過順
1コーナー,"3(10,13)1(9,11)4(7,14)12,2,6-(5,15)-(8,16)"
2コーナー,"3(10,13)(1,9)(4,11)14(7,12)(2,6,16)(5,15)8"
3コーナー,"(*3,16)(1,10,11)(9,13)(4,14)(7,6,12)15-(2,5)8"
4コーナー,"(*3,16)(1,10,11)(4,9,13)(7,14,12)(6,15)(8,2)5"
