着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,8,12,シャドウフューリー,牡4,57.0,ルメー,1:32.9,,4,5.3,34.1,栗東杉山晴,484(+2)
2,8,13,セッション,牡4,58.0,坂井,1:33.0,3/4,5,7.3,34.2,栗東斉藤崇,522(0)
3,1,1,キープカルム,牡3,56.0,三浦,1:33.1,1/2,1,2.9,33.9,栗東中竹,500(+2)
4,3,3,グラティアス,牡6,57.0,北村友,1:33.3,1.1/2,10,86.6,34.3,栗東安田,508(-2)
5,4,5,バレエマスター,牡5,57.0,幸,1:33.4,1/2,9,72.8,34.0,栗東梅田,476(+4)
6,6,8,アサヒ,牡5,57.0,田口,1:33.5,1/2,7,29.0,34.3,美浦金成,506(0)
7,2,2,スコールユニバンス,牝5,55.0,吉村,1:33.7,1,12,266.4,34.3,栗東矢作,462(+4)
8,7,11,トランキリテ,牡5,57.0,武豊,1:33.7,ハナ,3,5.1,34.2,栗東松永幹,468(-4)
9,7,10,シーズンリッチ,牡4,57.0,菱田,1:33.9,1.1/4,8,65.6,34.2,美浦久保田,498(-8)
10,5,7,ゴンバデカーブース,牡3,56.0,デット,1:34.1,1.1/4,2,3.7,34.4,美浦堀,468(-10)
11,6,9,シリウスコルト,牡3,56.0,藤岡佑,1:34.7,4,6,23.9,35.6,美浦宗像,488(+10)
12,4,4,ベラジオソノダラブ,牡4,57.0,中井,1:34.8,クビ,13,308.4,35.0,栗東小椋,478(+2)
13,5,6,セッタレダスト,牡5,57.0,荻野琢,1:36.5,10,11,181.5,38.0,美浦嘉藤,508(-2)
