馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,ファストレーン,牡3,団野,栗東・野中,先行,6.2,3,6,3歳以上1勝クラス,37.2,480(-12),京都,28,中3週,Y,,3,リアルスティール,Awesome Again,,
2,2,ヴァンヴィーヴ,牡3,国分恭,栗東・牧浦,先行,3.8,2,2,3歳以上1勝クラス,36.9,492(-4),小倉,20,中2週,Y,,3,ダイワメジャー,Holy Roman Emperor,,B
3,2,サーティファイド,牡5,西村淳,栗東・鮫島,差し,37.3,9,7,4歳以上1勝クラス,38.8,478(0),東京,70,中9週,Y,,3,マクフィ,ダンスインザダーク,,
4,3,レッドルヴァンシュ,牡4,吉村,栗東・音無,先行,136.9,12,16,3歳以上1勝クラス,38.1,500(0),京都,48,中6週,Y,,1,ロードカナロア,ディープインパクト,,
5,3,メイショウフィガロ,牡5,秋山稔,栗東・高橋忠,差し,149.3,14,10,3歳以上1勝クラス,37.2,462(-2),小倉,20,中2週,Y,,1,リオンディーズ,アグネスデジタル,,
6,4,クールジャーマン,牡4,松本,栗東・松下,先行,137.1,13,6,4歳以上1勝クラス,38.4,468(-10),京都,90,中12週,Y,,3,ミッキーアイル,キンシャサノキセキ,,
7,4,エアフォースワン,牡5,,栗東・大根田,差し,25.5,7,3,4歳以上1勝クラス,38.2,482(+16),京都,195,中27週,Y,Y,3,リヤンドファミユ,タイキシャトル,,
8,5,テイエムデンセツ,牡3,田口,栗東・鈴木孝,,8.3,5,1,3歳未勝利,37.6,468(0),小倉,21,中2週,Y,,3,ダノンレジェンド,アグネスタキオン,,
9,5,ウインバリオス,牡5,Ｍデム,栗東・吉田,差し,55.0,10,11,3歳以上1勝クラス,37.9,470(-2),小倉,6,連闘,Y,,3,ドゥラメンテ,コンデュイット,,
10,6,タケノシンセイ,牡3,泉谷,栗東・村山,差し,29.8,8,5,3歳以上1勝クラス,39.2,456(+4),京都,48,中6週,Y,,3,ゴールデンバローズ,ヴァーミリアン,,
11,6,オールスティール,牡4,永島,栗東・高橋康,差し,126.2,11,14,3歳以上1勝クラス,34.9,466(-2),小倉,20,中2週,Y,,3,リアルスティール,サクラバクシンオー,,
12,7,メイショウフウドウ,牡3,西塚,栗東・藤原,,11.0,6,1,3歳未勝利,37.6,482(-2),新潟,63,中8週,Y,,3,シニスターミニスター,フジキセキ,,
13,7,デルマアートマン,セ3,小崎,栗東・友道,逃げ,7.4,4,,,0.0,476(-2),京都,62,中8週,Y,,3,オルフェーヴル,Flower Alley,,
14,8,キャピタルサックス,牡3,松山,栗東・杉山晴,先行,2.9,1,3,3歳以上1勝クラス,36.5,500(+2),小倉,20,中2週,Y,,3,リオンディーズ,クロフネ,,
15,8,ヴォランテ,牡4,柴田裕,栗東・羽月,差し,391.1,15,14,4歳以上1勝クラス,38.0,462(+6),京都,76,中10週,Y,,2,サトノクラウン,スペシャルウィーク,,
