馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,テンカハル,牡6,坂井,栗東・矢作,差し,63.5,13,9,,36.5,514(+4),東京,20,中2週,Y,,1,キングカメハメハ,Awesome Again,
2,1,ミトノオー,牡4,松山,美浦・牧,,8.8,5,2,,37.8,518(-2),中山,55,中7週,Y,,1,ロゴタイプ,サンダーガルチ,
3,2,メイプルリッジ,牡5,西村淳,美浦・堀,差し,16.1,7,1,,35.8,486(-2),東京,21,中2週,Y,,3,キングカメハメハ,ハーツクライ,
4,2,サンデーファンデー B,牡4,松若,栗東・音無,先行,97.4,15,14,,39.1,524(+2),京都,14,中1週,Y,,3,スズカコーズウェイ,スマートボーイ,
5,3,ハギノアレグリアス,牡7,岩田望,栗東・四位,先行,5.1,2,3,,37.4,494(0),阪神,34,中4週,Y,,2,キズナ,ジェネラス,
6,3,ハピ,牡5,菱田,栗東・大久保,先行,5.7,3,,,0.0,486(0),京都,20,中2週,Y,,3,キズナ,キングカメハメハ,
7,4,ミッキーヌチバナ,牡6,太宰,栗東・高橋亮,差し,6.6,4,1,,36.5,522(+2),阪神,34,中4週,Y,,3,ダノンレジェンド,キングカメハメハ,
8,4,スレイマン B,牡6,斎藤,栗東・池添,先行,4.9,1,2,,37.5,546(-4),阪神,34,中4週,Y,,3,キングカメハメハ,Bertolini,
9,5,カフジオクタゴン,牡5,藤岡佑,栗東・矢作,差し,112.9,16,8,,37.6,558(-8),京都,14,中1週,Y,,3,モーリス,メジロベイリー,
10,5,グロリアムンディ B,牡6,,栗東・大久保,先行,18.1,9,9,,43.6,510(+3),川崎,45,中5週,,,1,キングカメハメハ,Blu Air Force,
11,6,ゼットリアン,牡4,和田竜,栗東・吉田,差し,46.1,12,6,,37.5,448(+4),京都,14,中1週,Y,,3,モーリス,ネオユニヴァース,
12,6,メイショウフンジン,牡6,酒井,栗東・西園正,,33.3,10,1,,36.4,520(+2),東京,20,中2週,Y,,1,ホッコータルマエ,シニスターミニスター,
13,7,クリノドラゴン,牡6,武豊,栗東・大橋,差し,84.9,14,11,,35.9,494(0),東京,20,中2週,Y,,3,アスカクリチャン,ロージズインメイ,
14,7,オーロイプラータ B,牡4,鮫島駿,栗東・宮本,追込,9.0,6,7,,37.8,542(-6),阪神,84,中11週,Y,,3,リアルインパクト,シングスピール,
15,8,ヴィクティファルス,セ6,池添,栗東・池添,差し,16.4,8,14,,40.0,492(+2),阪神,34,中4週,Y,,3,ハーツクライ,Galileo,
16,8,バハルダール,牡5,水口,栗東・池江,差し,35.3,11,16,,42.6,510(-2),阪神,84,中11週,Y,,3,Pioneerof the Nile,Sky Mesa,
