コーナー,通過順
1コーナー,"14,6-(4,7)9(11,12)5,8,10,3,13-1,2"
2コーナー,"14,6(4,7,9)11(5,12)8,10(3,13)-(1,2)"
3コーナー,"14,9(4,12)(5,6,7)(11,8)(3,13)10(1,2)"
4コーナー,"14,9(4,12)(5,6,7,8)11(3,13,10)(1,2)"
