券種,組み合わせ,配当,人気
単勝,2,200,1
複勝,2,110,1
複勝,7,160,2
複勝,5,730,9
枠連,2-7,330,2
馬連,2-7,400,1
ワイド,2-7,230,1
ワイド,2-5,1150,14
ワイド,5-7,2880,25
馬単,2-7,590,1
3連複,2-5-7,5490,16
3連単,2-7-5,12500,43
