コーナー,通過順
1コーナー,"(*8,10)7(3,11)(4,9)-(6,13,14)=(1,12)-5,2"
2コーナー,"(*8,10)7(3,11)(4,9)-6(13,14)-(1,12)-5-2"
3コーナー,"(8,*10)7(3,4)9(11,6)14(1,12)-13-5-2"
4コーナー,"(*10,7)-(8,4)6,3,14,12-(1,11)2(5,9,13)"
