券種,組み合わせ,配当,人気
単勝,9,220,1
複勝,9,120,1
複勝,6,210,3
複勝,11,280,5
枠連,6-7,560,2
馬連,6-9,910,2
ワイド,6-9,380,2
ワイド,9-11,430,3
ワイド,6-11,1460,18
馬単,9-6,1420,3
3連複,6-9-11,2790,8
3連単,9-6-11,8390,17
