馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,ノヴァカーラ,牡2,Ｒヘル,美浦・小島,,58.7,12,,,,432(0),,,,,,,ゴールドシップ,カレンブラックヒル,,
2,2,タプティ,牝2,小沢,栗東・岡田,,20.7,9,,,,460(0),,,,,,,ダノンスマッシュ,ヴィクトワールピサ,,
3,3,スピカテソーロ,牡2,丹内,美浦・伊藤圭,,8.1,4,,,,462(0),,,,,,,エピファネイア,Scat Daddy,,
4,3,カセノメロス,牡2,横山武,美浦・鈴木伸,,6.6,3,,,,498(0),,,,,,,スワーヴリチャード,キズナ,,
5,4,グリーンアイランド,牝2,武豊,栗東・柴田,,9.6,5,,,,464(0),,,,,,,キズナ,Uncle Mo,,
6,4,フクノブルースカイ,牡2,浜中,栗東・中尾,,16.2,7,,,,470(0),,,,,,,グレーターロンドン,ロードカナロア,,
7,5,マシュマロデイズ,牝2,ルメー,栗東・武英,,4.3,2,,,,430(0),,,,,,,ホットロッドチャーリー,ハーツクライ,,
8,5,ロードリバイバル,牡2,松山,栗東・中村,,32.8,11,,,,438(0),,,,,,,リオンディーズ,ロードカナロア,,
9,6,リーベフォール,牡2,北村友,栗東・高橋亮,,14.5,6,,,,492(0),,,,,,,タニノフランケル,トビーズコーナー,,
10,6,ブラスセッション,牝2,横山和,美浦・小野,,18.5,8,,,,454(0),,,,,,,ダノンプレミアム,Bertolini,,
11,7,ツキミ,牝2,レーン,栗東・清水久,,3.1,1,,,,438(0),,,,,,,ビッグアーサー,ディープインパクト,,
12,7,ハヤテノギンジロウ,牡2,横山琉,美浦・鈴木慎,,120.1,13,,,,458(0),,,,,,,マクフィ,スウェプトオーヴァーボード,,
13,8,ジャストピーチー,牝2,岩田望,美浦・小島,,31.8,10,,,,446(0),,,,,,,ストラクター,バゴ,,
14,8,ラストフィールド,牝2,和田陽,栗東・谷,,206.6,14,,,,402(0),,,,,,,ノーブルミッション,マーベラスサンデー,,
