馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,ダニエラハニー,牝5,,美浦・上原佑,差し,16.5,7,3,3歳以上1勝クラス,36.4,474(+6),福島,70,中9週,Y,,3,トゥザワールド,Cherokee Run,,
2,1,サベージラヴ,牝3,小林勝,美浦・伊藤圭,,6.1,3,1,3歳未勝利,35.3,458(0),札幌,13,中1週,Y,,3,マジェスティックウォリアー,サウスヴィグラス,,B
3,2,スマートメイプル,牝4,北村宏,美浦・蛯名利,先行,73.3,12,13,3歳以上1勝クラス,34.6,474(+14),福島,69,中9週,Y,,3,モーリス,ストラヴィンスキー,,
4,2,カフェブルーム,牝4,鮫島駿,美浦・堀,先行,50.3,10,15,3歳以上1勝クラス,37.7,468(-12),福島,56,中7週,Y,,3,ドレフォン,シンボリクリスエス,,
5,3,レグザゴン,牝3,石川,美浦・斎藤誠,先行,8.3,4,4,3歳以上1勝クラス,35.0,462(-4),新潟,28,中3週,Y,,3,アドマイヤムーン,ヘクタープロテクター,,
6,3,カルネヴァーレ,牝3,菊沢,美浦・菊沢,先行,4.3,2,6,3歳以上1勝クラス,38.0,512(+6),東京,91,中12週,Y,,3,ダノンレジェンド,Medaglia d'Oro,,B
7,4,エスグラシア,牝5,,美浦・加藤和,先行,58.8,11,11,3歳以上1勝クラス,37.1,474(+2),札幌,28,中3週,Y,,3,ストロングリターン,アグネスタキオン,,
8,4,イリュージョン,牝4,三浦,美浦・西田,先行,45.2,9,7,3歳以上1勝クラス,37.8,480(+6),新潟,27,中3週,Y,,1,タリスマニック,アグネスデジタル,,
9,5,ラヴァグロウ,牝4,佐々木,美浦・畠山,差し,101.3,13,3,アルビレオ,37.7,440(0),門別,38,中4週,,,2,ホッコータルマエ,ロージズインメイ,,
10,5,ラインアンジェラ,牝4,大江比,美浦・水野,逃げ,281.8,16,16,3歳以上1勝クラス,33.8,466(+4),新潟,42,中5週,Y,,3,シニスターミニスター,キングカメハメハ,,
11,6,イルザ,牝5,大野,美浦・小手川,追込,31.8,8,10,4歳以上1勝クラス,37.1,468(-4),東京,104,中14週,Y,,3,ビッグアーサー,マンハッタンカフェ,,
12,6,ヨッコサン,牝3,江田照,美浦・粕谷,先行,15.1,5,10,3歳以上1勝クラス,37.3,504(+8),福島,63,中8週,Y,,3,ゴールデンマンデラ,ダンカーク,,
13,7,ステラヴェルデ,牝3,小林脩,美浦・武藤,先行,172.5,15,13,,36.1,458(+12),福島,62,中8週,Y,,3,リオンディーズ,Street Cry,,
14,7,オーブルクール,牝3,石橋脩,美浦・矢野,先行,2.3,1,1,3歳未勝利,37.0,472(+2),新潟,13,中1週,Y,,2,デクラレーションオブウォー,タイキシャトル,,
15,8,チェルシー,牝3,長浜,美浦・中舘,差し,16.4,6,12,3歳以上1勝クラス,34.9,426(0),福島,69,中9週,Y,,3,サトノアラジン,マクフィ,,
16,8,ナンヨーノサラ,牝4,佐藤,美浦・杉浦,逃げ,148.3,14,11,3歳以上1勝クラス,39.8,466(-6),東京,83,中11週,Y,,3,エイシンフラッシュ,Layman,,
