馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,キャンディタフト,牝3,河原田,美浦・稲垣,,26.7,9,,,,396(0),,,,,,,カリフォルニアクローム,ディープインパクト,,
2,2,サインオブハピネス,牝3,泉谷,栗東・小栗,,106.9,14,,,,384(0),,,,,,,ホークビル,ゼンノロブロイ,,
3,3,ロマンスシアター,牝3,亀田,栗東・鮫島,,12.6,6,,,,448(0),,,,,,,Blue Point,Poet's Voice,,
4,3,ラブアンドラッキー,牝3,小林美,栗東・本田,,16.1,8,,,,454(0),,,,,,,カリフォルニアクローム,キングヘイロー,,
5,4,ダノンボーンレディ,牝3,吉田隼,栗東・坂口,,26.8,10,,,,418(0),,,,,,,ダノンシャンティ,ディープインパクト,,
6,4,トーセンシエンタ,牝3,菊沢,美浦・菊沢,,6.8,4,,,,458(0),,,,,,,マクマホン,More Than Ready,,
7,5,アングリフ,牡3,丹内,栗東・西園翔,,4.7,2,,,,478(0),,,,,,,ビッグアーサー,ディープインパクト,,
8,5,ウィルダネス,牝3,藤岡佑,栗東・野中,,5.1,3,,,,440(0),,,,,,,シルバーステート,Orpen,,
9,6,シュトローム,牡3,佐々木,栗東・石橋,,12.6,7,,,,450(0),,,,,,,リオンディーズ,ダイワメジャー,,
10,6,スピークイージー,牡3,丸山,栗東・本田,,51.1,12,,,,472(0),,,,,,,ダンカーク,ジャイアントレッカー,,
11,7,ケイティバトラー,牡3,西塚,栗東・高橋康,,67.5,13,,,,526(0),,,,,,,ファインニードル,キングズベスト,,
12,7,キルケロッソ,牝3,秋山稔,栗東・村山,,41.8,11,,,,436(0),,,,,,,ビッグアーサー,タイキシャトル,,
13,8,ベンダバール,牡3,鮫島駿,栗東・牧浦,,4.6,1,,,,460(0),,,,,,,ドレフォン,Tiznow,,
14,8,テンメリーアーサー,牝3,,栗東・西園翔,,7.8,5,,,,476(0),,,,,,,ビッグアーサー,マンハッタンカフェ,,
