着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,6,6,フライライクバード,セ7,56.0,ルメー,1:58.2,,3,5.3,34.1,栗東福永,456(+4)
2,6,7,マキシ,牡4,56.0,川田,1:58.5,1.1/2,1,3.0,33.9,栗東辻野,518(+18)
3,4,4,ベラジオソノダラブ,牡4,53.0,国分優,1:58.8,2,11,288.0,34.8,栗東小椋,472(-8)
4,3,3,マイネルケレリウス,牡4,55.0,石川,1:58.8,クビ,5,6.2,34.0,美浦奥村武,424(+2)
5,8,10,マイネルメモリー,牡4,55.0,和田竜,1:58.9,クビ,2,5.1,33.9,栗東宮,454(-6)
6,5,5,ダンディズム,セ8,57.0,富田,1:59.0,1,6,7.8,34.2,栗東野中,468(+2)
7,1,1,ハーランズハーツ,牡7,54.0,藤岡佑,1:59.7,4,9,139.2,34.2,栗東橋口,436(-8)
8,7,8,カレンルシェルブル,牡6,57.0,中井,1:59.8,3/4,7,33.2,34.6,栗東安田,512(0)
9,7,9,ガストリック,牡4,57.0,三浦,2:00.0,1.1/2,4,5.6,35.5,美浦上原博,536(-4)
10,8,11,アスクワイルドモア,牡5,55.0,小崎,2:00.2,1,10,143.0,34.9,栗東藤原,474(-14)
11,2,2,ニホンピロスクーロ,セ7,54.0,高倉,2:00.9,4,8,40.6,36.5,栗東安達,510(+2)
