コーナー,通過順
1コーナー,"5(2,10)(4,8)(3,6,7)(1,9)"
2コーナー,"5,10(2,8)4(3,6,7)(1,9)"
3コーナー,"5(10,8)(2,4,7)(3,6)9,1"
4コーナー,"5(10,8)(2,4,7)6-3(1,9)"
