着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,5,10,テンカハル,牡5,56.0,津村,2:09.9,,2,4.0,36.1,栗東矢作,500(-9)
2,7,13,ダノンラスター,セ7,57.0,佐々木,2:10.1,1.1/4,1,3.5,36.3,美浦堀,466(+2)
3,8,15,ロードヴァレンチ,セ4,55.0,木幡巧,2:10.3,1.1/4,10,38.4,37.9,美浦中舘,476(0)
4,3,5,ディクテオン,セ5,57.0,菅原明,2:10.4,3/4,4,9.0,36.0,栗東吉岡,504(+6)
5,4,8,ゴールドハイアー,牡5,55.0,横山和,2:10.4,ハナ,8,18.5,36.0,栗東大久保,496(+4)
6,1,2,キタノヴィジョン,牡6,57.0,江田照,2:10.5,クビ,9,26.1,37.3,美浦萱野,484(-10)
7,3,6,トウセツ,牡4,55.0,藤岡康,2:10.7,1.1/2,7,13.5,37.6,栗東杉山佳,480(-6)
8,4,7,サクラアリュール,牡8,56.0,石川,2:11.4,4,6,10.8,36.7,栗東村山,482(+2)
9,5,9,ジュディッタ,牝5,53.0,松岡,2:11.6,1,14,90.8,38.6,栗東石坂,512(-2)
10,6,11,エクロジャイト,牡3,55.0,北村友,2:11.8,1.1/2,5,9.1,38.2,栗東安田隆,502(-6)
11,8,16,ヴィジョンオブラヴ,牡8,54.0,野中,2:11.9,1/2,16,198.9,37.5,美浦新開,504(-8)
12,6,12,ペルセウスシチー,牡6,55.0,内田博,2:12.1,1.1/4,15,101.3,39.3,美浦池上,484(+6)
13,2,3,ヘラルドバローズ,牡4,56.0,戸崎圭,2:13.1,6,3,6.8,39.4,栗東寺島,494(+2)
14,2,4,ヒロイックテイル,セ6,57.0,松田,2:13.3,1.1/4,12,66.1,40.1,栗東本田,486(0)
15,7,14,ラブリークイーン,牝5,52.0,吉田豊,2:13.8,3,11,55.2,41.4,美浦嘉藤,482(+2)
16,1,1,サトノルークス,牡7,54.0,永野,2:19.9,大,13,69.7,45.3,栗東池江,480(-16)
