コーナー,通過順
1コーナー,
2コーナー,
3コーナー,"13,16,18(1,15)(6,12)(5,10)(2,8,9)14(7,4)(3,11)17"
4コーナー,"13(16,18)(1,15)12(6,5,10)(2,8,9,14)(3,7,4,11,17)"
