馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,ポルトブルー,牡2,西村淳,栗東・浜田,,14.1,6,,,,482(0),,,,,,,エピファネイア,マンハッタンカフェ,,
2,2,ヤマニンイハナ,牝2,菱田,栗東・中村,,150.9,12,,,,448(0),,,,,,,イスラボニータ,ディープインパクト,,
3,3,アシャカブラーヴ,牡2,,栗東・大根田,,134.5,11,,,,490(0),,,,,,,モーリス,エンパイアメーカー,,
4,4,ロードフェルム,牡2,田山,栗東・長谷川,,25.2,8,,,,462(0),,,,,,,スワーヴリチャード,ロードカナロア,,
5,5,ゴルディアス,牡2,松若,栗東・小崎,,12.2,5,,,,442(0),,,,,,,ゴールドシップ,ロードカナロア,,
6,5,タイセイルミナス,牝2,吉村,栗東・小栗,,7.5,2,,,,480(0),,,,,,,ロードカナロア,ローエングリン,,
7,6,オーラムミーティア,牡2,Ｍデム,栗東・吉村,,41.5,9,,,,404(0),,,,,,,レイデオロ,ステイゴールド,,
8,6,シャローチャンプ,牡2,団野,栗東・安田,,8.8,4,,,,518(0),,,,,,,インディチャンプ,Redoute's Choice,,
9,7,ジャンゴッド,牡2,川田,栗東・杉山晴,,1.7,1,,,,476(0),,,,,,,キタサンブラック,Exceed And Excel,,
10,7,ヴェールダムール,牝2,松山,栗東・矢作,,7.9,3,,,,494(0),,,,,,,エピファネイア,Azamour,,
11,8,アーデルボーデン,牡2,高杉,栗東・中竹,,18.4,7,,,,472(0),,,,,,,エフフォーリア,ディープインパクト,,
12,8,ウィモウェ,牡2,西塚,栗東・吉田,,43.3,10,,,,444(0),,,,,,,レイデオロ,クロフネ,,
