馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,コンフェルマ,セ5,小牧加,栗東・寺島,,9.7,3,12,,34.1,486(-20),阪神,399,中56週,Y,Y,3,エピファネイア,ディープインパクト,,
2,2,ランフォースマイル,牝4,五十嵐,美浦・秋本,差し,9.9,4,5,障害4歳以上未勝利,13.3,478(+14),新潟,20,中2週,Y,,3,サトノダイヤモンド,ブライアンズタイム,,
3,3,コトブキヘスペラス,牡6,金子,美浦・金成,追込,146.1,14,12,障害4歳以上未勝利,14.5,466(+4),阪神,55,中7週,Y,,3,ハーツクライ,Lemon Drop Kid,,
4,3,バンデルオーラ,牡7,,美浦・岩戸,差し,12.0,6,13,,37.6,490(+6),中山,125,中17週,Y,,3,トーセンラー,サクラバクシンオー,,
5,4,メイショウトム,牡5,難波,栗東・谷,差し,10.9,5,5,障害4歳以上未勝利,13.5,488(-6),新潟,21,中2週,Y,,3,パレスマリス,Street Cry,,
6,4,ヨシノヤッタルデー,牡5,黒岩,栗東・中竹,差し,93.0,11,11,4歳以上2勝クラス,36.1,466(-2),阪神,42,中5週,Y,,3,ファインニードル,チーフベアハート,,
7,5,ヴァルトバーデン,牡4,鷲頭,美浦・粕谷,差し,128.4,13,11,障害4歳以上未勝利,14.2,490(+8),阪神,69,中9週,Y,,3,ディープブリランテ,エルコンドルパサー,,
8,5,キャネル,牡5,坂口,美浦・手塚久,先行,1.8,1,2,障害4歳以上未勝利,13.2,504(+6),新潟,20,中2週,Y,,3,ブリックスアンドモルタル,スペシャルウィーク,,
9,6,ゴールデンステップ,牝5,上野,美浦・和田勇,差し,5.3,2,9,障害4歳以上未勝利,14.0,490(-8),中山,49,中6週,Y,,3,ブリックスアンドモルタル,トーセンダンス,,
10,6,セイウンビッグバン,牡4,水沼,美浦・萱野,差し,106.6,12,13,4歳以上1勝クラス,37.9,444(-6),中山,48,中6週,Y,,3,アドマイヤマーズ,Acclamation,,
11,7,プレミアブルー,牡4,中村,美浦・菊川,差し,51.5,9,10,障害4歳以上未勝利,14.0,456(-12),中山,76,中10週,Y,,3,トーセンラー,マヤノトップガン,,
12,7,エターナルシルバー,牡4,草野,美浦・中舘,先行,36.1,8,11,障害4歳以上未勝利,14.5,470(+2),中山,48,中6週,Y,,3,シルバーステート,Motivator,,
13,8,イェルマーク,牡5,大江圭,美浦・西田,差し,74.1,10,12,4歳以上1勝クラス,39.2,512(+10),中山,76,中10週,Y,,3,Blue Point,Flying Spur,,
14,8,パーセルペーパー,牡5,江田勇,美浦・和田雄,先行,29.1,7,6,障害4歳以上未勝利,13.9,444(-2),小倉,90,中12週,Y,,3,ロージズインメイ,オルフェーヴル,,
