着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,2,4,フルム,牡4,58.0,水口,1:24.1,,5,7.8,37.5,栗東浜田,488(+8)
2,4,7,エーティーマクフィ,牡4,58.0,富田,1:24.2,クビ,1,4.7,37.6,栗東武英,480(-2)
3,7,14,シャンブル,牝5,56.0,吉田隼,1:24.4,1.1/2,12,45.1,38.5,栗東吉村,496(-8)
4,1,2,レオノーレ,牝4,56.0,三浦,1:24.5,1/2,6,8.8,38.6,栗東安田隆,492(-2)
5,2,3,カセノダンサー,牝4,56.0,藤岡佑,1:24.6,クビ,4,6.9,37.4,栗東中尾,486(-6)
6,5,9,ハセドン,牡4,59.0,北村友,1:24.8,1.1/2,7,10.3,36.8,栗東安田翔,480(+6)
7,6,12,クインズメリッサ,牝5,56.0,国分恭,1:24.9,1/2,10,31.3,37.2,栗東宮本,484(-2)
8,3,6,エルバリオ,牡4,58.0,西村淳,1:25.0,クビ,3,5.8,39.0,栗東高野,530(-10)
9,8,15,ロードエクレール,牡5,58.0,斎藤,1:25.3,2,15,88.3,39.6,美浦斎藤誠,482(+8)
10,8,16,アーバンイェーガー,牡9,58.0,荻野極,1:25.5,1.1/4,14,60.9,38.8,美浦高橋文,506(0)
11,3,5,サトノロイヤル,牡5,58.0,小崎,1:25.5,クビ,13,46.7,39.5,栗東新谷,520(+22)
12,1,1,ブトンドール,牝3,55.0,佐々木,1:25.7,1,8,22.7,38.2,栗東池添,494(+12)
13,5,10,メイショウチタン,牡6,58.0,藤岡康,1:26.3,3.1/2,9,30.7,40.0,栗東本田,476(+2)
14,4,8,イーサンパンサー,牡7,58.0,土田,1:26.5,1.1/4,16,393.9,38.6,美浦中野,486(+4)
15,7,13,ジレトール,牡4,58.0,Hドイ,1:26.8,1.1/2,2,5.4,41.1,栗東松永幹,488(+6)
16,6,11,メイショウテンスイ,牡6,60.0,松若,1:27.2,2.1/2,11,40.7,41.5,栗東河内,538(+16)
