コーナー,通過順
1コーナー,
2コーナー,
3コーナー,"7,16(3,15)12,18(1,5)(13,9)2(4,8)10(6,11,17)14"
4コーナー,"7(3,16)(12,15)(1,5,18)(2,9)(13,8,10)(6,4,11,17)14"
