着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,8,9,グロッシェン,牡3,56.0,横山武,1:37.4,,1,1.4,35.6,美浦宮田,470(0)
2,8,10,ラフエイジアン,セ4,58.0,岩田康,1:37.7,2,5,13.1,35.7,美浦中舘,470(-2)
3,6,6,レッドダンルース,牡4,58.0,菅原明,1:37.8,クビ,3,7.1,35.7,栗東福永,474(0)
4,7,8,サンライズゴラッソ,牡6,58.0,吉田豊,1:38.0,1.1/4,6,27.9,35.7,栗東河内,500(-2)
5,7,7,ベネロングポイント,牡5,58.0,原,1:38.0,クビ,2,5.7,36.3,美浦和田郎,498(+4)
6,2,2,メテオールライト,牝4,56.0,北村宏,1:38.5,3,4,12.3,35.9,美浦萩原,428(-2)
7,1,1,スマートビクター,牡5,58.0,松岡,1:38.8,2,10,125.7,36.5,栗東吉田,526(0)
8,5,5,フリーフロー,牡7,58.0,丸田,1:38.9,クビ,9,104.0,36.1,美浦宗像,482(+2)
9,3,3,ショウナンガロ,牡4,58.0,池添,1:38.9,ハナ,7,52.6,36.3,美浦武市,506(+4)
10,4,4,コースタルテラス,セ5,58.0,木幡巧,1:39.4,3,8,83.7,36.9,美浦矢嶋,502(0)
