着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,7,8,ジーティーアダマン,牡4,58.0,松山,1:44.9,,1,2.0,33.4,栗東上村,506(-4)
2,4,4,ジーティームソウ,牡5,58.0,団野,1:45.0,1/2,3,7.6,33.1,栗東西村,502(+2)
3,1,1,チェルノボーグ,セ7,58.0,西村淳,1:45.3,1.3/4,6,12.4,33.4,栗東藤原,488(-2)
4,6,7,ミナデオロ,牡5,58.0,川田,1:45.3,アタマ,2,3.9,33.6,栗東藤原,524(-4)
5,3,3,ホウオウアートマン,牡4,58.0,坂井,1:45.4,3/4,5,10.9,33.4,栗東矢作,472(+8)
6,6,6,トーホウディアス,牡8,58.0,酒井,1:45.6,1.1/2,11,268.3,34.2,栗東谷,476(-2)
7,2,2,ディヴァインスター,牡4,58.0,武豊,1:45.6,アタマ,7,31.6,33.3,美浦林,494(-10)
8,8,11,アルトゥーム,牡5,58.0,古川吉,1:45.7,1/2,9,46.7,33.3,栗東藤岡健,428(-4)
9,8,10,ナムラフッカー,牡5,58.0,菱田,1:45.7,クビ,10,55.7,33.5,栗東長谷川,484(+8)
10,7,9,パンジャ,牡5,58.0,岩田望,1:45.8,アタマ,4,9.0,33.8,美浦金成,494(-8)
11,5,5,グランデサラス,牡6,58.0,吉村,1:45.8,クビ,8,45.4,33.8,栗東池添,496(-4)
