馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,ワカミヤプレスト,牡4,野中,美浦・稲垣,差し,39.2,11,12,,36.6,522(+14),東京,181,中25週,Y,Y,3,ハービンジャー,キングカメハメハ,
2,1,アメリカンエール B,牡5,岩田康,美浦・戸田,差し,93.7,14,12,,37.9,504(-2),中山,29,中3週,Y,,3,Tapit,Broken Vow,
3,2,トクシースタローン B,牡4,木幡巧,美浦・辻,先行,4.9,2,5,,38.9,492(+2),中山,90,中12週,Y,,3,ホッコータルマエ,シンボリクリスエス,
4,2,キミコソシャチョウ,牡4,浜中,栗東・森秀,先行,24.4,8,7,4歳以上2勝クラス,38.6,514(-2),阪神,29,中3週,Y,,3,Arrogate,サンダーガルチ,
5,3,ヤマノマタカ B,牡6,国分優,美浦・相沢,先行,37.0,10,7,4歳以上2勝クラス,38.9,498(+4),中山,21,中2週,Y,,3,マジェスティックウォリアー,ブライアンズタイム,
6,3,イーサンバーニング,牡4,田辺,美浦・中野,差し,23.6,7,1,4歳以上1勝クラス,38.5,510(-2),小倉,50,中6週,Y,,3,ホッコータルマエ,カリズマティック,
7,4,ナムアミダブツ B,牡6,大野,栗東・石坂,差し,16.8,5,4,4歳以上2勝クラス,38.4,472(+2),中山,21,中2週,Y,,3,オルフェーヴル,トニービン,
8,4,ローズボウル B,牡5,石川,美浦・林,差し,6.5,4,2,4歳以上2勝クラス,37.9,512(0),中山,21,中2週,Y,,3,キズナ,エンパイアメーカー,
9,5,インディゴブラック,牡4,内田博,栗東・奥村豊,,6.3,3,14,,36.9,516(+8),中京,92,中12週,Y,,3,キタサンブラック,Bernardini,
10,5,キングダムウイナー,牡6,津村,栗東・田中克,差し,26.8,9,6,4歳以上2勝クラス,38.6,504(+8),中京,94,中12週,Y,,3,ディープインパクト,Mutakddim,
11,6,クールファイブ,牡5,松岡,美浦・堀内,差し,78.4,13,10,4歳以上2勝クラス,38.9,488(+2),中山,21,中2週,Y,,3,ルーラーシップ,シンボリクリスエス,
12,6,ラフルオリータ B,牝5,北村宏,美浦・加藤士,差し,41.2,12,8,,39.1,474(-12),中山,78,中10週,Y,,3,ハーツクライ,クロフネ,
13,7,トーセンマーク B,牡5,Ｍデム,美浦・古賀,差し,17.5,6,13,4歳以上2勝クラス,40.0,522(0),中山,42,中5週,Y,,3,トーセンホマレボシ,シンボリクリスエス,
14,7,スクリーンプロセス,セ5,菅原明,美浦・中川,差し,144.9,16,11,4歳以上2勝クラス,39.7,546(+2),中山,42,中5週,Y,,3,スクリーンヒーロー,シンボリクリスエス,
15,8,ナンヨーヴィヨレ,牡5,,美浦・宗像,差し,132.0,15,8,4歳以上2勝クラス,39.7,466(0),中山,42,中5週,Y,,3,ルーラーシップ,ゴールドアリュール,
16,8,グリューヴルム,牡4,石橋脩,栗東・大久保,先行,2.5,1,1,4歳以上1勝クラス,38.9,490(-4),中山,28,中3週,Y,,3,キズナ,クロフネ,
