馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,ヨドノエース,牡2,丸山,美浦・萱野,先行,16.3,4,4,2歳新馬,38.6,482(+6),新潟,22,中2週,Y,,1,オーヴァルエース,スターリングローズ,,
2,2,ツクバスマイリー,牝2,藤懸,美浦・奥平,先行,196.0,11,12,2歳新馬,38.6,420(-2),福島,71,中9週,Y,,1,ゴールドドリーム,アグネスデジタル,,
3,3,リュウノワールド,牡2,吉田豊,美浦・小西,差し,85.1,10,9,2歳新馬,38.9,472(+8),新潟,22,中2週,Y,,1,ゴールドドリーム,ディープスカイ,,
4,4,ジョイナーテソーロ,牝2,佐々木,美浦・小手川,先行,45.0,7,5,2歳新馬,38.0,420(-6),函館,92,中12週,Y,,1,フィエールマン,Temple City,,
5,5,カウンターセブン,牡2,横山武,美浦・村田,先行,2.0,1,2,2歳未勝利,34.5,480(+4),札幌,22,中2週,Y,,2,ロジャーバローズ,War Front,,
6,5,ルージュアマリア,牝2,永野,美浦・黒岩,追込,17.6,5,6,2歳未勝利,34.9,406(+2),札幌,21,中2週,Y,,3,ナダル,ロードカナロア,,
7,6,イサチルカムカム,牡2,木幡初,美浦・竹内,追込,55.5,8,14,2歳新馬,36.4,412(-10),函館,98,中13週,Y,,1,サンダースノー,オルフェーヴル,,
8,6,レイオーバー,牡2,内田博,美浦・本間,,5.2,3,7,2歳未勝利,36.0,450(+2),新潟,49,中6週,Y,,3,ホッコータルマエ,スウェプトオーヴァーボード,,
9,7,クリアクォーツ,牡2,丹内,美浦・岩戸,差し,24.9,6,6,2歳新馬,35.5,460(0),福島,64,中8週,Y,,1,タワーオブロンドン,アグネスデジタル,,B
10,7,ビレッジルミエール,牝2,小林勝,美浦・伊藤圭,差し,66.2,9,9,2歳未勝利,36.4,442(+8),福島,71,中9週,Y,,2,キタサンブラック,バブルガムフェロー,,
11,8,サノノワンダー,牡2,杉原,美浦・栗田,差し,3.0,2,3,2歳新馬,37.8,514(+2),新潟,22,中2週,Y,,1,ヘニーヒューズ,キングヘイロー,,
12,8,トウバツ,牝2,原田和,美浦・石栗,差し,408.8,12,13,2歳新馬,39.5,440(-6),中山,8,連闘,Y,,1,シュヴァルグラン,アドマイヤムーン,,
