着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,1,1,ヴァルツァーシャル,牡5,57.0,斎藤,1:50.7,,7,11.4,36.2,美浦高木,504(0)
2,8,13,ミトノオー,牡4,57.5,木幡巧,1:50.8,1.1/4,4,7.5,37.8,美浦牧,520(+16)
3,8,14,ペイシャエス,牡5,58.0,横山和,1:51.3,3,2,5.9,37.6,美浦小西,500(+2)
4,3,3,キタノヴィジョン,牡7,57.0,石川,1:51.5,3/4,9,44.3,36.7,美浦萱野,496(-2)
5,4,6,ラインオブソウル,牡5,54.0,松若,1:51.5,アタマ,12,68.7,37.2,栗東音無,522(+14)
6,7,12,ブライアンセンス,牡4,57.0,横山武,1:51.7,1.1/4,1,2.8,37.7,美浦斎藤誠,514(0)
7,5,8,ダノンブレット,牡6,54.0,岩田望,1:51.9,1,11,52.6,37.2,美浦菊沢,516(+8)
8,5,7,ゴールドハイアー,牡6,57.0,津村,1:51.9,ハナ,6,9.8,37.4,栗東大久保,500(-2)
9,4,5,ニューモニュメント,牡8,58.0,小崎,1:52.0,3/4,10,44.9,37.0,栗東小崎,496(+5)
10,6,9,クリノドラゴン,牡6,57.0,田口,1:52.0,クビ,14,160.7,36.6,栗東大橋,488(0)
11,7,11,キリンジ,牡4,57.0,和田竜,1:52.0,アタマ,8,17.1,37.8,栗東佐々木,490(-1)
12,2,2,キタノリューオー,牡6,57.0,原,1:52.3,2,5,8.4,37.6,美浦萱野,470(-6)
13,3,4,ウェルカムニュース,牡5,57.0,戸崎圭,1:53.0,4,3,7.2,39.3,栗東池江,508(-4)
14,6,10,ホウオウルバン,牡6,56.0,内田博,1:53.5,3.1/2,13,118.5,37.6,美浦池上,526(-4)
