着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,4,6,ハッスルダンク,牡3,56.0,杉原,1:49.5,,4,6.7,37.0,美浦中川,440(+2)
2,5,8,カンピオーネ,牡4,58.0,大野,1:49.7,1.1/2,7,20.0,36.9,美浦栗田,520(0)
3,7,13,マテンロウガイ,牡3,56.0,角田和,1:49.9,1,5,6.9,37.6,栗東角田,516(+6)
4,6,10,シェットランド,牡3,56.0,吉田隼,1:50.2,2,6,17.5,38.9,美浦久保田,552(+4)
5,3,5,フライヤートゥルー,牡3,56.0,佐々木,1:50.7,3,1,3.7,38.7,栗東橋口,474(+2)
6,6,11,ヤマニンエンディマ,牡3,56.0,丹内,1:51.0,2,2,4.6,38.9,美浦辻,500(+4)
7,3,4,サラフィエル,牡4,58.0,菊沢,1:51.2,3/4,13,64.8,38.0,美浦鈴木慎,450(-2)
8,1,1,ヒデノレインボー,牡4,58.0,松岡,1:51.4,1.1/2,11,56.8,38.6,栗東梅田,482(-4)
9,4,7,シゲルショウグン,牡3,56.0,永島,1:51.4,クビ,3,4.7,40.2,栗東大橋,496(-4)
10,8,14,ジョーコモド,牡4,58.0,石橋脩,1:51.7,1.1/2,10,55.4,38.2,栗東中竹,514(+14)
11,2,2,ダイチヴィヴァン,牡4,58.0,秋山稔,1:51.9,1.1/2,15,192.8,40.2,美浦蛯名利,472(-2)
12,7,12,ルーパステソーロ,牡5,58.0,原,1:52.1,1.1/4,9,31.7,39.8,美浦加藤士,550(-2)
13,5,9,バンブーグローブ,牡3,56.0,斎藤,1:52.9,5,8,21.1,41.0,美浦斎藤誠,494(+4)
14,2,3,テイエムファクター,牡4,58.0,富田,1:53.3,2.1/2,12,56.9,41.1,栗東木原,464(+8)
15,8,15,タシロ,牡6,58.0,江田照,1:54.1,5,14,86.3,41.3,美浦伊藤大,536(+4)
