馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,トウカイファクター,セ7,水沼,美浦・菊川,差し,78.2,12,14,,37.4,482(+4),東京,105,中14週,Y,,3,ザファクター,タイキシャトル,,
2,2,ノブダブルホワイト,牡4,土田,美浦・松永康,差し,170.6,13,10,障害4歳以上未勝利,13.7,446(+4),新潟,28,中3週,Y,,3,バゴ,ディープインパクト,,
3,3,プラウドヘリテージ,牡7,金子,美浦・田中剛,追込,43.7,9,13,障害4歳以上未勝利,14.5,512(+4),中山,56,中7週,Y,,3,ジャスタウェイ,Tiznow,,
4,4,ハーバーライト,牡5,難波,栗東・高橋忠,差し,6.1,3,10,障害4歳以上未勝利,13.6,542(+4),中山,69,中9週,Y,,3,ドレフォン,キングカメハメハ,,
5,4,コスモゴレアドール,牡7,坂口,美浦・秋本,差し,20.6,6,11,障害4歳以上未勝利,13.7,446(-10),中山,69,中9週,Y,,3,ゴールドシップ,Acatenango,,B
6,5,アウルムレガリア,牝4,大江圭,美浦・粕谷,差し,61.5,11,8,障害4歳以上未勝利,14.2,410(-6),中山,55,中7週,Y,,3,リオンディーズ,デュランダル,,
7,5,カイコウ,セ5,五十嵐,美浦・田島,,3.2,2,5,障害4歳以上未勝利,13.7,474(+2),中山,48,中6週,Y,,3,スクリーンヒーロー,エンパイアメーカー,,
8,6,インターステラ,牡4,江田勇,美浦・天間,差し,27.0,8,9,障害4歳以上未勝利,13.9,480(+6),京都,34,中4週,Y,,3,ダノンバラード,サッカーボーイ,,
9,6,キュピドン,牡6,森一,栗東・森秀,差し,11.3,5,6,障害4歳以上未勝利,13.7,512(-8),中山,133,中18週,Y,,3,American Pharoah,Cuvee,,
10,7,マルディランダ,牡6,上野,美浦・金成,先行,6.6,4,16,,38.4,492(+8),東京,104,中14週,Y,,3,イスラボニータ,Marju,,
11,7,アヴニールドブリエ,セ6,小林凌,美浦・大和田,追込,57.3,10,13,障害4歳以上未勝利,13.8,504(0),新潟,13,中1週,Y,,3,エピファネイア,ゼンノロブロイ,,
12,8,ロイガヴェーグル,牡6,中村,栗東・浜田,差し,25.6,7,,,0.0,446(-4),新潟,20,中2週,Y,,3,サトノアラジン,フレンチデピュティ,,
13,8,モンツァフレイバー,牡4,草野,美浦・久保田,先行,2.9,1,3,障害4歳以上未勝利,13.8,460(+2),中山,56,中7週,Y,,3,エピファネイア,キングカメハメハ,,B
