券種,組み合わせ,配当,人気
単勝,7,2030,8
複勝,7,470,7
複勝,8,530,8
複勝,6,400,4
枠連,4-5,630,2
馬連,7-8,19570,48
ワイド,7-8,4510,47
ワイド,6-7,2570,27
ワイド,6-8,3960,39
馬単,7-8,35010,87
3連複,6-7-8,57600,136
3連単,7-8-6,475770,949
