券種,組み合わせ,配当,人気
単勝,9,1170,6
複勝,9,260,6
複勝,6,140,1
複勝,10,220,5
枠連,6-7,830,3
馬連,6-9,1370,6
ワイド,6-9,480,6
ワイド,9-10,1130,16
ワイド,6-10,430,4
馬単,9-6,3980,19
3連複,6-9-10,3080,11
3連単,9-6-10,22180,85
