馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,コスモアンソロジー,牡3,丹内,美浦・嘉藤,先行,8.6,4,1,3歳以上1勝クラス,36.0,446(0),福島,63,中8週,Y,,3,ダノンバラード,Shamardal,
2,2,セイウンガレオン,セ6,古川奈,美浦・奥平,追込,178.6,12,8,,39.3,530(-14),札幌,8,連闘,Y,,3,ドゥラメンテ,ストラヴィンスキー,
3,3,ドゥカート,牡3,斎藤,美浦・宮田,差し,16.1,6,1,3歳以上1勝クラス,35.1,478(+6),函館,77,中10週,Y,,3,レイデオロ,ステイゴールド,
4,3,ルクスジニア,牝3,浜中,栗東・平田,先行,2.1,1,3,,35.5,446(0),札幌,36,中4週,Y,,3,キズナ,ハービンジャー,
5,4,ショウナンバルドル,セ3,荻野琢,栗東・須貝,差し,6.3,2,1,,35.0,500(+4),札幌,22,中2週,Y,,3,ブリックスアンドモルタル,ディープインパクト,
6,4,カテリーナ,牝4,古川吉,栗東・田中克,差し,6.4,3,2,,34.7,472(0),札幌,29,中3週,Y,,3,ホークビル,マンハッタンカフェ,
7,5,マイネルバーテクス,牡4,舟山,美浦・水野,差し,187.9,13,8,,37.3,516(0),札幌,8,連闘,Y,,3,エピファネイア,ステイゴールド,
8,5,ウインアクトゥール,牡4,,美浦・栗田,先行,16.4,7,2,,35.6,440(0),札幌,14,中1週,Y,,3,ゴールドアクター,チチカステナンゴ,
9,6,コスモアバンサ,牡5,泉谷,美浦・清水英,,32.7,9,1,,36.3,492(-2),札幌,14,中1週,Y,,3,リオンディーズ,マヤノトップガン,
10,6,エイムフォーエース,牡4,小林美,美浦・武井,追込,64.1,11,10,,33.2,446(+12),新潟,42,中5週,Y,,3,サトノアラジン,ジャングルポケット,
11,7,ルクスドヌーヴ,牝5,鷲頭,美浦・堀内,追込,317.2,14,10,,35.5,450(-2),札幌,14,中1週,Y,,3,ハーツクライ,ストラヴィンスキー,
12,7,タイキラフター,牡5,佐々木,美浦・大竹,差し,10.2,5,7,,35.1,532(+6),函館,56,中7週,Y,,3,ハーツクライ,Any Given Saturday,
13,8,トレミニョン,牝4,松本,美浦・和田勇,先行,19.9,8,1,3歳以上1勝クラス,35.5,474(0),札幌,15,中1週,Y,,3,リアルインパクト,Anabaa Blue,
14,8,バルティカ,牡3,川又,栗東・高橋亮,先行,33.9,10,1,,34.7,458(+10),函館,57,中7週,Y,,3,ルーラーシップ,ディープインパクト,
