馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,フェニックスループ,牡5,富田,栗東・平田,追込,48.5,8,5,4歳以上1勝クラス,38.6,472(+2),京都,21,中2週,Y,,3,キングカメハメハ,ディープインパクト,,B
2,2,ダンツビガー,牡4,角田和,栗東・四位,,8.3,3,1,3歳未勝利,38.5,506(+22),函館,232,中32週,Y,Y,3,ミッキーアイル,ファルブラヴ,,
3,3,ゲキザル,牡5,古川吉,美浦・青木,差し,19.3,6,9,4歳以上1勝クラス,36.9,480(-4),中山,14,中1週,Y,,3,ザファクター,アフリート,,
4,4,ソウルユニバンス,セ7,国分優,栗東・平田,差し,108.6,10,10,4歳以上1勝クラス,35.5,494(+2),小倉,15,中1週,Y,,3,キンシャサノキセキ,Exchange Rate,,
5,5,ポンサン,牡4,横山和,美浦・小西,追込,39.7,7,10,4歳以上1勝クラス,40.1,478(-6),中山,22,中2週,Y,,3,カレンブラックヒル,コマンダーインチーフ,,
6,6,バンベルク,牡6,ルメー,栗東・小林,先行,3.3,2,4,3歳以上1勝クラス,38.8,482(+6),中京,49,中6週,Y,,3,エピファネイア,ディープインパクト,,B
7,7,ソルトゴールド,牡5,田口,栗東・木原,先行,92.8,9,11,3歳以上1勝クラス,37.8,518(-4),小倉,154,中21週,Y,,3,ダンカーク,ブライアンズタイム,,
8,7,ケイエイト,牡4,和田竜,栗東・羽月,差し,10.2,4,8,3歳以上1勝クラス,41.6,474(+2),京都,78,中10週,Y,,3,ルーラーシップ,サクラバクシンオー,,
9,8,ネッケツシャチョウ,牡4,荻野琢,栗東・藤沢,追込,1.9,1,3,4歳以上1勝クラス,36.8,554(0),京都,22,中2週,Y,,3,リオンディーズ,シンボリクリスエス,,
10,8,シュプリンガー,セ5,長岡,栗東・小栗,追込,10.8,5,9,3歳以上1勝クラス,44.9,496(+4),中京,56,中7週,Y,,3,ラブリーデイ,ハーツクライ,,B
