券種,組み合わせ,配当,人気
単勝,8,550,4
複勝,8,210,3
複勝,1,790,9
複勝,10,160,1
枠連,1-6,11780,24
馬連,1-8,13710,37
ワイド,1-8,3470,38
ワイド,8-10,460,1
ワイド,1-10,2510,28
馬単,8-1,16100,54
3連複,1-8-10,10590,38
3連単,8-1-10,88220,307
