券種,組み合わせ,配当,人気
単勝,15,460,2
複勝,15,200,3
複勝,5,160,1
複勝,8,3900,16
枠連,3-8,620,2
馬連,5-15,870,2
ワイド,5-15,540,2
ワイド,8-15,18780,78
ワイド,5-8,7420,53
馬単,15-5,1980,5
3連複,5-8-15,50730,118
3連単,15-5-8,193180,425
