着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,4,7,マリノトニトゥルス,牝4,56.0,丸山,1:09.2,,5,10.2,34.4,美浦武市,472(-2)
2,7,13,ハニーローリエ,牝4,56.0,菊沢,1:09.3,3/4,2,4.4,35.1,美浦小手川,476(+4)
3,2,4,ヴァンヴィーヴ,牡5,58.0,舟山,1:09.3,アタマ,1,3.1,34.7,栗東牧浦,514(0)
4,5,9,ヒーローインチーフ,セ5,58.0,富田,1:09.5,1.1/4,4,8.4,33.8,栗東吉田,448(+2)
5,8,15,ビービーエフォート,牝4,56.0,丹内,1:09.6,1/2,3,5.9,33.4,美浦高柳瑞,428(+6)
6,5,10,フォティック,牡6,58.0,吉田隼,1:09.6,クビ,8,19.2,34.1,栗東飯田,478(+4)
7,6,12,バシレウスシチー,牡7,58.0,柴田裕,1:09.7,3/4,10,29.7,34.7,栗東岡田,456(-2)
8,8,16,レッドセニョール,牡5,58.0,横山琉,1:09.8,クビ,15,192.9,34.5,美浦矢嶋,500(+10)
9,1,2,パルティクラール,牝6,56.0,西塚,1:09.8,アタマ,6,13.7,35.2,栗東牧浦,524(-2)
10,3,5,イグニション,牡6,58.0,川須,1:09.9,クビ,11,45.9,34.9,栗東畑端,464(+6)
11,3,6,ブルボンクイーン,牝5,56.0,松本,1:09.9,1/2,9,25.9,35.8,栗東角田,490(0)
12,4,8,メイショウミリオレ,牝5,56.0,永島,1:10.1,1.1/4,7,17.3,34.0,栗東藤岡健,490(-2)
13,6,11,ラトルシェ,牝4,56.0,杉原,1:10.2,クビ,14,118.2,34.9,美浦菊川,468(-2)
14,2,3,ライクアフラワー,牡6,58.0,上里,1:10.6,2.1/2,13,63.9,35.6,美浦松永康,502(-12)
15,1,1,スペルキャスター,牝6,56.0,小林凌,1:10.6,クビ,16,197.4,35.3,美浦蛯名利,484(+6)
16,7,14,タマカヅラ,牝4,56.0,小林美,1:10.8,1,12,62.1,36.3,美浦斎藤誠,430(+6)
