券種,組み合わせ,配当,人気
単勝,7,1710,6
複勝,7,430,5
複勝,6,770,9
複勝,10,800,10
枠連,4-4,21740,30
馬連,6-7,16900,35
ワイド,6-7,2900,30
ワイド,7-10,4950,41
ワイド,6-10,7290,53
馬単,7-6,32140,69
3連複,6-7-10,117560,177
3連単,7-6-10,673270,910
