券種,組み合わせ,配当,人気
単勝,1,1730,6
複勝,1,330,6
複勝,11,110,1
複勝,8,190,4
枠連,1-8,1140,5
馬連,1-11,1510,6
ワイド,1-11,650,7
ワイド,1-8,1480,18
ワイド,8-11,360,3
馬単,1-11,4350,14
3連複,1-8-11,3700,12
3連単,1-11-8,30860,94
